-190.50001525878906,-3.6899983882904053,1.0638006312128e-311
-186.6900149536133,-3.6899983882904053,0.0
-182.8800146484375,-3.6899983882904053,0.0
-179.07001434326173,-3.6899983882904053,0.0
-175.26001403808593,-3.6899983882904053,0.0
-171.45001373291015,-3.6899983882904053,0.0
-167.64001342773437,-3.6899983882904053,0.0
-163.8300131225586,-3.6899983882904053,0.0
-160.02001281738282,-3.6899983882904053,0.0
-156.21001251220702,-3.6899983882904053,0.0
-152.40001220703124,-3.6899983882904053,0.0
-148.59001190185546,-3.6899983882904053,0.0
-144.78001159667969,-3.6899983882904053,0.0
-140.9700112915039,-3.6899983882904053,0.0
-137.16001098632813,-3.6899983882904053,0.0
-133.35001068115236,-3.6899983882904053,0.0
-129.54001037597658,-3.6899983882904053,0.0
-125.73001007080079,-3.6899983882904053,0.0
-121.920009765625,-3.6899983882904053,0.0
-118.11000946044922,-3.6899983882904053,0.0
-114.30000915527344,-3.6899983882904053,0.0
-110.49000885009765,-3.6899983882904053,0.0
-106.68000854492188,-3.6899983882904053,0.0
-102.8700082397461,-3.6899983882904053,0.0
-99.06000793457031,-3.6899983882904053,1e-323
-95.25000762939453,-3.6899983882904053,0.0
-91.44000732421875,-3.6899983882904053,5e-324
-87.63000701904298,-3.6899983882904053,0.0
-83.82000671386719,-3.6899983882904053,1e-323
-80.01000640869141,-3.6899983882904053,0.0
-76.20000610351563,-3.6899983882904053,5e-324
-72.39000579833984,-3.6899983882904053,5e-324
-68.58000549316407,-3.6899983882904053,0.0
-64.77000518798829,-3.6899983882904053,0.0
-60.96000488281251,-3.6899983882904053,0.0
-57.150004577636736,-3.6899983882904053,0.0
-53.34000427246093,-3.6899983882904053,0.0
-49.530003967285154,-3.6899983882904053,1.5e-323
-45.72000366210938,-3.6899983882904053,0.0
-41.9100033569336,-3.6899983882904053,0.0
-38.100003051757824,-3.6899983882904053,1.5e-323
-34.29000274658205,-3.6899983882904053,0.0
-30.480002441406242,-3.6899983882904053,0.0
-26.670002136230465,-3.6899983882904053,0.0
-22.86000183105469,-3.6899983882904053,0.0
-19.050001525878912,-3.6899983882904053,0.0
-15.240001220703135,-3.6899983882904053,0.0
-11.430000915527359,-3.6899983882904053,0.0
-7.620000610351553,-3.6899983882904053,0.0
-3.8100003051757767,-3.6899983882904053,0.0
0.0,-3.6899983882904053,0.0
3.8100003051757767,-3.6899983882904053,0.0
7.620000610351553,-3.6899983882904053,0.0
11.43000091552733,-3.6899983882904053,0.0
15.240001220703107,-3.6899983882904053,0.0
19.050001525878912,-3.6899983882904053,0.0
22.86000183105469,-3.6899983882904053,0.0
26.670002136230465,-3.6899983882904053,0.0
30.480002441406242,-3.6899983882904053,0.0
34.29000274658202,-3.6899983882904053,0.0
38.100003051757795,-3.6899983882904053,0.0
41.9100033569336,-3.6899983882904053,0.0
45.72000366210938,-3.6899983882904053,0.0
49.530003967285154,-3.6899983882904053,0.0
53.34000427246093,-3.6899983882904053,0.0
57.15000457763671,-3.6899983882904053,0.0
60.960004882812484,-3.6899983882904053,0.0
64.77000518798826,-3.6899983882904053,0.0
68.58000549316404,-3.6899983882904053,0.0
72.39000579833981,-3.6899983882904053,0.0
76.20000610351559,-3.6899983882904053,0.0
80.01000640869142,-3.6899983882904053,0.0
83.8200067138672,-3.6899983882904053,0.0
87.63000701904298,-3.6899983882904053,0.0
91.44000732421875,-3.6899983882904053,0.0
95.25000762939453,-3.6899983882904053,1e-323
99.06000793457031,-3.6899983882904053,0.0
102.87000823974608,-3.6899983882904053,0.0
106.68000854492186,-3.6899983882904053,0.0
110.49000885009764,-3.6899983882904053,0.0
114.30000915527341,-3.6899983882904053,0.0
118.11000946044919,-3.6899983882904053,5e-324
121.92000976562497,-3.6899983882904053,5e-324
125.73001007080074,-3.6899983882904053,0.0
129.54001037597658,-3.6899983882904053,0.0
133.35001068115236,-3.6899983882904053,5e-324
137.16001098632813,-3.6899983882904053,1e-323
140.9700112915039,-3.6899983882904053,1e-323
144.78001159667969,-3.6899983882904053,0.0
148.59001190185546,-3.6899983882904053,0.0
152.40001220703124,-3.6899983882904053,5e-324
156.21001251220702,-3.6899983882904053,0.0
160.0200128173828,-3.6899983882904053,0.0
163.83001312255857,-3.6899983882904053,0.0
167.64001342773435,-3.6899983882904053,0.0
171.45001373291012,-3.6899983882904053,0.0
